,ONE_DAY_PRECIPITATION,MIN_TEMP,MAX_TEMP,year_month,Station
10364, 0.2,-4.8, -1.2,2023-01,LST
10365, 1.5,-12.2, -1.0,2023-03,LST
10366, 0.6,-3.9, 4.5,2023-04,LST
10367, 0.0,4.2, 16.5,2023-05,LST
10368, 0.0,2.6, 20.9,2023-06,LST
10369, 0.5,8.9, 20.8,2023-07,LST
10370, 0.0,11.7, 23.7,2023-08,LST
10371, 0.0,9.2, 23.6,2023-09,LST
10372, 9.7,5.0, 7.6,2023-10,LST
10373, 0.1,0.1, 5.9,2023-11,LST
10374, 2.2,-5.5, -2.7,2023-12,LST
10375, 0.0,-21.9, -17.1,2005-01,WSC
10376, 0.0,2.8, 7.4,2005-02,WSC
10377, 0.0,-4.8, 7.6,2005-03,WSC
10378, 0.1,-0.2, 8.1,2005-04,WSC
10379, 0.0,-0.9, 7.7,2005-05,WSC
10380, 5.4,8.6, 16.1,2005-06,WSC
10381, 0.2,7.6, 22.4,2005-07,WSC
10382, 3.5,10.7, 15.3,2005-08,WSC
10383, 0.1,5.4, 15.6,2005-09,WSC
10384, 1.0,1.0, 11.0,2005-10,WSC
10385, 0.9,-1.6, 7.5,2005-11,WSC
10386, 0.0,-12.8, -8.5,2005-12,WSC
10387, 0.0,-3.3, -0.5,2006-01,WSC
10388, 0.0,-5.4, 1.3,2006-02,WSC
10389, 0.0,-12.6, -7.8,2006-03,WSC
10390, 0.0,-4.8, 5.1,2006-04,WSC
10391, 0.0,0.4, 10.3,2006-05,WSC
10392, 0.0,7.9, 19.0,2006-06,WSC
10393, 0.0,13.3, 30.0,2006-07,WSC
10394, 0.0,8.4, 20.4,2006-08,WSC
10395, 0.0,12.8, 24.6,2006-09,WSC
10396, 0.0,-1.1, 11.1,2006-10,WSC
10397, 1.7,-6.0, -3.5,2006-11,WSC
10398, 0.7,-15.1, -7.8,2006-12,WSC
10399, 0.0,0.5, 5.8,2007-01,WSC
10400, 0.0,-5.7, 3.3,2007-02,WSC
10401, 0.0,-18.1, -13.1,2007-03,WSC
10402, 0.0,-13.0, -6.8,2007-04,WSC
10403, 0.0,-1.7, 11.2,2007-05,WSC
10404, 0.0,7.5, 20.8,2007-06,WSC
10405, 0.0,11.6, 19.9,2007-07,WSC
10406, 0.0,7.9, 23.5,2007-08,WSC
10407, 0.0,7.5, 19.0,2007-09,WSC
10408, 0.0,1.7, 11.6,2007-10,WSC
10409, None,2.4, 7.1,2007-11,WSC
10410, 0.0,-17.9, -12.2,2007-12,WSC
10411, None,-13.1, -8.7,2008-01,WSC
10412, 2.6,-19.2, -6.6,2008-03,WSC
10413, 0.0,-6.1, 7.0,2008-04,WSC
10414, 3.3,0.2, 3.3,2008-05,WSC
10415, 0.0,5.1, 23.0,2008-06,WSC
10416, None,10.8, 24.6,2008-07,WSC
10417, 6.8,6.3, 15.1,2008-08,WSC
10418, 0.0,3.8, 16.4,2008-09,WSC
10419, 0.0,6.9, 17.2,2008-10,WSC
10420, 0.0,2.4, 5.0,2008-11,WSC
10421, 0.9,-3.0, 7.1,2008-12,WSC
10422, 0.0,-11.1, -0.8,2009-04,WSC
10423, 0.0,0.2, 17.6,2009-05,WSC
10424, 0.0,5.4, 14.6,2009-06,WSC
10425, 1.4,6.1, 14.5,2009-07,WSC
10426, 0.0,16.7, 26.3,2009-08,WSC
10427, 0.0,8.5, 20.8,2009-09,WSC
10428, 0.0,0.8, 11.6,2009-10,WSC
10429, 0.0,-3.9, 1.0,2009-11,WSC
10430, 0.0,-10.0, -1.2,2009-12,WSC
10431, 0.0,-18.1, -15.3,2010-01,WSC
10432, 0.9,-19.0, -11.9,2010-02,WSC
10433, 0.0,-2.6, 5.2,2010-03,WSC
10434, 0.0,-2.9, 7.3,2010-04,WSC
10435, 0.0,4.0, 11.8,2010-05,WSC
10436, 0.0,3.6, 18.2,2010-06,WSC
10437, 0.0,8.6, 17.0,2010-07,WSC
10438, 4.3,13.6, 16.8,2010-08,WSC
10439, 4.3,8.1, 18.6,2010-09,WSC
10440, 0.0,2.6, 15.2,2010-10,WSC
10441, 0.0,2.0, 10.3,2010-11,WSC
10442, 0.0,-10.3, -3.0,2010-12,WSC
10443, 0.0,-8.9, -1.0,2011-01,WSC
10444, 0.0,-10.3, -1.2,2011-02,WSC
10445, 0.0,-28.8, -19.2,2011-03,WSC
10446, 0.0,-3.5, 8.8,2011-04,WSC
10447, 0.0,0.4, 13.9,2011-05,WSC
10448, 0.0,4.9, 21.1,2011-06,WSC
10449, 0.0,6.5, 15.8,2011-07,WSC
10450, 0.0,9.0, 19.9,2011-08,WSC
10451, None,0.8, 4.8,2011-12,WSC
10452, None,-11.8, -4.2,2012-01,WSC
10453, None,-4.3, 4.8,2012-02,WSC
10454, None,-17.2, -9.6,2012-03,WSC
10455, None,-5.1, 7.9,2012-04,WSC
10456, None,1.2, 12.0,2012-05,WSC
10457, None,-6.5, 3.6,2019-12,WSC
10458, None,-2.5, 4.6,2020-01,WSC
10459, None,-7.2, 2.9,2020-02,WSC
10460, None,-8.6, 5.5,2020-03,WSC
10461, None,-18.7, -6.4,2020-04,WSC
10462, None,0.7, 12.6,2020-05,WSC
10463, None,5.3, 18.0,2020-06,WSC
10464, None,11.6, 15.3,2020-07,WSC
10465, None,15.8, 26.5,2020-08,WSC
10466, None,11.8, 18.3,2020-09,WSC
10467, None,8.4, 22.8,2020-10,WSC
10468, None,8.9, 15.6,2020-11,WSC
10469, None,3.1, 8.5,2020-12,WSC
10470, None,-4.5, -0.9,2021-01,WSC
10471, None,-13.5, -6.6,2021-02,WSC
10472, None,4.2, 9.2,2021-03,WSC
10473, None,1.0, 8.4,2021-04,WSC
10474, None,4.6, 18.4,2021-05,WSC
10475, None,16.0, 24.3,2021-06,WSC
10476, None,17.6, 26.1,2021-07,WSC
10477, None,17.3, 27.3,2021-08,WSC
10478, None,8.7, 21.1,2021-09,WSC
10479, None,8.7, 14.7,2021-10,WSC
10480, None,-2.4, 8.2,2021-11,WSC
10481, None,3.1, 11.3,2021-12,WSC
10482, None,-12.3, -2.4,2022-01,WSC
10483, None,-22.4, -14.4,2022-02,WSC
10484, None,-6.8, -3.6,2022-03,WSC
10485, None,-1.4, 9.0,2022-04,WSC
10486, None,1.9, 12.0,2022-05,WSC
10487, None,7.0, 23.1,2022-06,WSC
10488, None,10.3, 18.1,2022-07,WSC
10489, None,12.7, 23.0,2022-08,WSC
10490, None,11.4, 25.5,2022-09,WSC
10491, None,11.4, 26.6,2022-10,WSC
10492, None,-5.8, 0.7,2022-11,WSC
10493, None,-20.5, -12.8,2022-12,WSC
10494, None,-4.8, 5.4,2023-01,WSC
10495, None,-14.2, 1.4,2023-03,WSC
10496, None,-3.7, 8.8,2023-04,WSC
10497, None,6.1, 20.5,2023-05,WSC
10498, None,3.0, 21.0,2023-06,WSC
10499, None,9.5, 22.2,2023-07,WSC
10500, None,13.2, 22.1,2023-08,WSC
10501, None,11.9, 27.7,2023-09,WSC
10502, None,5.9, 13.9,2023-10,WSC
10503, None,0.9, 11.5,2023-11,WSC
10504, None,-4.1, 4.1,2023-12,WSC
10505, 0.0,-31.3, -18.5,2005-01,PNK
10506, 0.1,-3.2, 2.1,2005-02,PNK
10507, 0.0,-3.8, 7.7,2005-03,PNK
10508, 0.0,-4.9, 8.6,2005-04,PNK
10509, 0.0,-8.1, 7.2,2005-05,PNK
10510, 8.2,7.8, 17.4,2005-06,PNK
10511, 0.0,5.4, 22.2,2005-07,PNK
10512, 23.0,5.4, 12.5,2005-08,PNK
10513, 0.1,1.7, 14.4,2005-09,PNK
10514, 4.8,-2.1, 5.3,2005-10,PNK
10515, 0.0,-7.0, 0.9,2005-11,PNK
10516, 1.0,-19.3, -15.4,2005-12,PNK
10517, 0.0,-11.6, -2.8,2006-01,PNK
10518, 0.0,-9.8, -5.8,2006-02,PNK
10519, 1.9,-18.2, -8.8,2006-03,PNK
10520, 0.0,-5.1, 9.5,2006-04,PNK
10521, 0.0,-3.2, 7.5,2006-05,PNK
10522, 0.1,9.3, 21.4,2006-06,PNK
10523, 0.0,9.3, 25.9,2006-07,PNK
10524, 28.8,6.5, 14.6,2006-08,PNK
10525, 0.0,4.2, 22.1,2006-09,PNK
10526, 1.0,-4.7, 6.0,2006-10,PNK
10527, 1.0,-12.2, -8.2,2006-11,PNK
10528, 0.8,-19.1, -9.6,2006-12,PNK
10529, 0.0,-3.7, 1.9,2007-01,PNK
10530, 1.0,-13.4, 1.4,2007-02,PNK
10531, 0.0,-26.9, -19.1,2007-03,PNK
10532, 0.1,-18.6, -12.6,2007-04,PNK
10533, 0.0,-1.7, 11.4,2007-05,PNK
10534, 0.0,9.0, 25.2,2007-06,PNK
10535, 0.0,6.2, 17.0,2007-07,PNK
10536, 0.0,7.4, 22.9,2007-08,PNK
10537, 0.0,4.2, 17.1,2007-09,PNK
10538, 0.0,-2.2, 8.1,2007-10,PNK
10539, 0.0,-4.4, 4.8,2007-11,PNK
10540, 0.0,-26.0, -17.8,2007-12,PNK
10541, 0.9,-17.3, -13.7,2008-01,PNK
10542, 0.0,-29.2, -19.5,2008-02,PNK
10543, 1.0,-29.6, -18.7,2008-03,PNK
10544, 0.0,-7.4, 6.5,2008-04,PNK
10545, 9.0,-1.5, 1.2,2008-05,PNK
10546, 0.0,3.9, 22.1,2008-06,PNK
10547, 0.0,8.6, 24.6,2008-07,PNK
10548, None,6.2, 13.6,2008-08,PNK
10549, 0.0,0.5, 13.9,2008-09,PNK
10550, 0.0,7.7, 23.8,2008-10,PNK
10551, 2.0,-2.4, 4.8,2008-11,PNK
10552, 0.2,-8.4, 0.3,2008-12,PNK
10553, 0.0,-13.0, 0.7,2009-04,PNK
10554, 0.0,3.5, 15.9,2009-05,PNK
10555, 0.0,0.2, 16.4,2009-06,PNK
10556, 1.9,3.9, 15.7,2009-07,PNK
10557, 0.0,16.4, 28.9,2009-08,PNK
10558, 0.0,5.8, 24.1,2009-09,PNK
10559, 0.0,-3.5, 10.4,2009-10,PNK
10560, 0.0,-15.5, -7.4,2009-11,PNK
10561, 0.0,-13.4, -2.3,2009-12,PNK
10562, 0.0,-28.5, -21.8,2010-01,PNK
10563, 2.0,-19.8, -8.8,2010-02,PNK
10564, 0.0,-1.3, 7.0,2010-03,PNK
10565, 0.0,-7.8, 5.9,2010-04,PNK
10566, 0.0,0.6, 10.2,2010-05,PNK
10567, 1.1,2.5, 17.9,2010-06,PNK
10568, 0.0,1.5, 15.2,2010-07,PNK
10569, 4.0,8.1, 17.9,2010-08,PNK
10570, 1.0,4.4, 17.6,2010-09,PNK
10571, 0.0,2.1, 17.5,2010-10,PNK
10572, 0.0,-2.5, 5.3,2010-11,PNK
10573, 0.0,-17.9, -14.4,2010-12,PNK
10574, 0.0,-8.8, -0.3,2011-01,PNK
10575, 1.0,-8.1, 6.5,2011-02,PNK
10576, 0.0,-31.2, -20.0,2011-03,PNK
10577, 0.0,-4.7, 9.5,2011-04,PNK
10578, 0.0,0.5, 13.2,2011-05,PNK
10579, 2.4,4.7, 24.1,2011-06,PNK
10580, 0.0,2.1, 18.0,2011-07,PNK
10581, 1.0,4.8, 21.1,2011-08,PNK
10582, 0.0,-4.8, 0.4,2011-12,PNK
10583, 0.0,-14.0, -9.7,2012-01,PNK
10584, 0.0,-9.1, 2.4,2012-02,PNK
10585, 1.0,-20.0, -8.5,2012-03,PNK
10586, 0.0,-7.7, 4.9,2012-04,PNK
10587, 5.0,-0.3, 8.2,2012-05,PNK
10588, 0.0,2.8, 18.4,2012-06,PNK
10589, 5.0,6.7, 19.1,2012-08,PNK
10590, 0.0,3.6, 22.2,2012-09,PNK
10591, 9.9,-0.9, 4.5,2012-10,PNK
10592, 0.0,-17.0, -7.7,2012-11,PNK
10593, 3.0,-24.0, -22.0,2012-12,PNK
10594, 0.0,-5.6, 1.9,2013-01,PNK
10595, 0.0,-6.3, 6.7,2013-02,PNK
10596, 0.0,-8.5, 5.5,2013-03,PNK
10597, 0.0,-3.4, 8.9,2013-04,PNK
10598, 1.0,-8.1, 5.2,2013-05,PNK
10599, 2.2,3.9, 19.9,2013-06,PNK
10600, 0.0,11.4, 27.5,2013-07,PNK
10601, 1.0,9.0, 24.6,2013-08,PNK
10602, 0.0,7.0, 21.0,2013-09,PNK
10603, 6.2,-1.0, 2.0,2013-10,PNK
10604, 0.0,-2.7, 6.6,2013-11,PNK
10605, 7.0,-22.9, -17.0,2013-12,PNK
10606, 1.0,-22.0, -4.6,2014-01,PNK
10607, 1.0,-11.9, -8.5,2014-02,PNK
10608, 0.0,-32.0, -17.0,2014-03,PNK
10609, 0.0,-11.0, 1.3,2014-04,PNK
10610, 0.0,-2.1, 13.4,2014-05,PNK
10611, 0.0,6.3, 21.2,2014-06,PNK
10612, 0.0,8.1, 23.3,2014-07,PNK
10613, 0.0,6.2, 24.4,2014-08,PNK
10614, 0.0,4.4, 16.1,2014-09,PNK
10615, 0.0,-3.5, 1.5,2014-10,PNK
10616, 0.0,-6.3, 4.1,2014-11,PNK
10617, 0.0,-17.0, -9.8,2014-12,PNK
10618, 8.0,-18.0, 0.9,2015-01,PNK
10619, 0.0,-17.0, -13.0,2015-02,PNK
10620, 1.2,-9.2, 3.3,2015-03,PNK
10621, 1.0,-4.8, 4.0,2015-04,PNK
10622, 1.0,-1.4, 12.4,2015-05,PNK
10623, 1.0,-0.7, 7.2,2015-06,PNK
10624, 0.0,12.5, 27.0,2015-07,PNK
10625, 0.0,5.7, 21.8,2015-08,PNK
10626, 0.0,-2.3, 12.1,2015-09,PNK
10627, 4.6,-0.2, 10.8,2015-10,PNK
10628, 4.4,-9.6, -6.4,2015-11,PNK
10629, 0.0,-4.5, 0.8,2015-12,PNK
10630, 0.0,-4.1, 0.3,2016-01,PNK
10631, 0.0,-15.0, -2.7,2016-02,PNK
10632, 0.0,-8.4, 2.9,2016-03,PNK
10633, 0.0,4.6, 20.5,2016-04,PNK
10634, 0.0,7.4, 22.4,2016-05,PNK
10635, 2.0,2.9, 21.0,2016-06,PNK
10636, 0.0,8.2, 20.2,2016-07,PNK
10637, 0.0,9.5, 23.5,2016-08,PNK
10638, 16.0,0.9, 6.4,2016-09,PNK
10639, 14.0,-5.6, -2.2,2016-10,PNK
10640, 7.0,-12.6, -9.0,2016-11,PNK
10641, 0.0,-10.4, -2.2,2016-12,PNK
10642, 3.5,-15.3, -8.3,2017-01,PNK
10643, 0.0,-15.5, -4.5,2017-02,PNK
10644, 0.0,-24.2, -12.7,2017-03,PNK
10645, 0.0,-3.3, 13.7,2017-04,PNK
10646, 0.0,-1.1, 11.6,2017-05,PNK
10647, 0.0,7.6, 23.2,2017-06,PNK
10648, 0.0,10.1, 24.6,2017-07,PNK
10649, 1.0,6.3, 19.2,2017-08,PNK
10650, 0.0,7.1, 18.7,2017-09,PNK
10651, 0.0,-3.8, 2.6,2017-10,PNK
10652, 0.0,-14.1, -5.6,2017-11,PNK
10653, 0.0,-9.9, -4.0,2017-12,PNK
10654, 5.6,-19.6, -0.1,2018-01,PNK
10655, 1.1,-28.5, -23.7,2018-02,PNK
10656, 2.0,-21.2, -15.6,2018-03,PNK
10657, 0.0,-15.8, -2.6,2018-04,PNK
10658, 0.0,-0.8, 13.5,2018-05,PNK
10659, 1.0,0.9, 14.9,2018-06,PNK
10660, 5.0,6.5, 12.7,2018-07,PNK
10661, 0.0,10.5, 21.5,2018-08,PNK
10662, 0.0,1.6, 13.6,2018-09,PNK
10663, 1.0,-7.7, -3.4,2018-10,PNK
10664, 0.0,-8.5, -4.6,2018-12,PNK
10665, 0.0,-4.1, 0.7,2019-01,PNK
10666, 8.0,-31.6, -24.2,2019-02,PNK
10667, 0.0,-27.0, -17.6,2019-03,PNK
10668, 0.0,-2.6, 8.3,2019-04,PNK
10669, 2.0,-6.3, 2.1,2019-05,PNK
10670, 2.7,3.2, 17.9,2019-07,PNK
10671, 0.0,6.7, 18.1,2019-08,PNK
10672, 0.0,6.0, 17.4,2019-09,PNK
10673, 0.0,-3.4, 4.1,2019-11,PNK
10674, 1.6,-7.8, -1.9,2019-12,PNK
10675, 0.0,-6.7, -1.3,2020-01,PNK
10676, 5.3,-11.4, -2.4,2020-02,PNK
10677, 0.0,-13.3, -1.2,2020-03,PNK
10678, 0.2,-21.1, -9.7,2020-04,PNK
10679, 0.0,-1.2, 12.9,2020-05,PNK
10680, 0.0,2.6, 16.2,2020-06,PNK
10681, 32.0,7.9, 10.9,2020-07,PNK
10682, 1.2,12.3, 25.9,2020-08,PNK
10683, 0.0,6.1, 15.4,2020-09,PNK
10684, 0.0,6.1, 18.6,2020-10,PNK
10685, 0.4,-3.5, 8.3,2020-11,PNK
10686, 0.2,-4.8, 1.3,2020-12,PNK
10687, 8.2,-15.9, -6.9,2021-01,PNK
10688, 0.4,-23.6, -18.4,2021-02,PNK
10689, 1.8,-8.5, 1.6,2021-03,PNK
10690, 0.0,-6.1, 3.5,2021-04,PNK
10691, 2.0,0.7, 9.3,2021-05,PNK
10692, 0.7,11.1, 22.6,2021-06,PNK
10693, 0.0,13.4, 18.7,2021-07,PNK
10694, 0.0,16.0, 28.7,2021-08,PNK
10695, 0.0,4.3, 15.7,2021-09,PNK
10696, 0.2,0.3, 7.4,2021-10,PNK
10697, 0.0,-8.0, 8.5,2021-11,PNK
10698, 0.4,-6.6, 1.8,2021-12,PNK
10699, 0.0,-27.3, -10.6,2022-01,PNK
10700, 0.0,-26.6, -19.3,2022-02,PNK
10701, 4.0,-13.1, -8.3,2022-03,PNK
10702, 0.0,-10.6, 1.7,2022-04,PNK
10703, 0.3,-3.8, 9.0,2022-05,PNK
10704, 0.7,5.6, 20.0,2022-06,PNK
10705, 0.2,7.5, 17.6,2022-07,PNK
10706, 10.5,9.4, 17.3,2022-08,PNK
10707, 0.3,2.6, 20.1,2022-09,PNK
10708, 0.0,6.7, 22.1,2022-10,PNK
10709, 0.4,-18.2, -10.0,2022-11,PNK
10710, 0.0,-29.2, -18.7,2022-12,PNK
10711, 0.4,-7.3, -2.2,2023-01,PNK
10712, 0.2,-19.7, -5.5,2023-03,PNK
10713, 0.5,-7.6, -0.6,2023-04,PNK
10714, 0.4,6.3, 17.4,2023-05,PNK
10715, 0.1,0.2, 18.4,2023-06,PNK
10716, 3.6,7.1, 18.0,2023-07,PNK
10717, 4.8,9.0, 15.1,2023-08,PNK
10718, 0.0,7.7, 24.2,2023-09,PNK
10719, 2.1,0.9, 9.5,2023-10,PNK
10720, 1.0,-2.0, 6.2,2023-11,PNK
10721, 0.1,-12.2, -3.4,2023-12,PNK
10722, None,1.4, 4.0,2005-01,COQ
10723, None,6.5, 9.3,2005-02,COQ
10724, None,6.6, 9.9,2005-03,COQ
10725, None,5.4, 10.1,2005-04,COQ
10726, None,9.1, 23.2,2005-05,COQ
10727, None,12.5, 17.1,2005-06,COQ
10728, None,14.1, 16.4,2005-07,COQ
10729, None,14.7, 24.4,2005-08,COQ
10730, None,13.7, 23.6,2005-09,COQ
10731, None,9.2, 14.9,2005-10,COQ
10732, None,7.4, 9.4,2005-11,COQ
10733, None,-0.1, 1.9,2005-12,COQ
10734, None,7.0, 8.2,2006-01,COQ
10735, None,4.6, 8.3,2006-02,COQ
10736, None,3.9, 7.2,2006-03,COQ
10737, None,6.0, 8.3,2006-04,COQ
10738, None,5.9, 15.3,2006-05,COQ
10739, None,15.0, 19.0,2006-06,COQ
10740, None,14.1, 29.2,2006-07,COQ
10741, None,13.7, 23.7,2006-08,COQ
10742, None,12.2, 29.8,2006-09,COQ
10743, None,9.4, 18.8,2006-10,COQ
10744, None,0.5, 7.6,2006-11,COQ
10745, None,2.0, 3.3,2006-12,COQ
10746, None,4.2, 9.4,2007-01,COQ
10747, None,0.8, 4.3,2007-02,COQ
10748, None,-0.3, 3.3,2007-03,COQ
10749, None,3.3, 6.5,2007-04,COQ
10750, None,8.6, 13.6,2007-05,COQ
10751, None,13.0, 27.9,2007-06,COQ
10752, None,10.9, 24.3,2007-07,COQ
10753, None,14.2, 28.5,2007-08,COQ
10754, None,12.3, 21.5,2007-09,COQ
10755, None,11.5, 13.0,2007-10,COQ
10756, None,4.8, 9.3,2007-11,COQ
10757, None,-2.5, 0.2,2007-12,COQ
10758, None,1.9, 4.5,2008-01,COQ
10759, 3.2,1.8, 3.3,2008-02,COQ
10760, 2.1,3.1, 8.5,2008-03,COQ
10761, 0.0,0.5, 8.4,2008-04,COQ
10762, 0.8,4.5, 11.2,2008-05,COQ
10763, 1.8,11.6, 14.1,2008-06,COQ
10764, 0.0,17.8, 27.1,2008-07,COQ
10765, 20.8,13.0, 17.0,2008-08,COQ
10766, 0.0,7.9, 16.0,2008-09,COQ
10767, 0.0,13.8, 25.6,2008-10,COQ
10768, 10.9,9.6, 11.4,2008-11,COQ
10769, 16.2,7.1, 9.1,2008-12,COQ
10770, 15.4,0.1, 1.0,2009-01,COQ
10771, 20.2,-0.7, 0.5,2009-02,COQ
10772, 13.9,1.6, 6.2,2009-03,COQ
10773, 17.0,-0.1, 2.8,2009-04,COQ
10774, 0.0,5.5, 22.6,2009-05,COQ
10775, 0.0,11.7, 27.9,2009-06,COQ
10776, 0.0,9.4, 28.5,2009-07,COQ
10777, 0.0,17.5, 31.4,2009-08,COQ
10778, 0.0,15.5, 20.5,2009-09,COQ
10779, 22.9,7.9, 10.1,2009-10,COQ
10780, 0.0,3.9, 9.4,2009-11,COQ
10781, 0.0,-0.3, 3.9,2009-12,COQ
10782, 57.7,4.2, 7.8,2010-01,COQ
10783, 5.5,3.9, 6.6,2010-02,COQ
10784, 0.0,4.9, 10.0,2010-03,COQ
10785, 3.7,2.1, 7.0,2010-04,COQ
10786, 2.1,5.7, 14.2,2010-05,COQ
10787, 9.5,10.3, 13.8,2010-06,COQ
10788, 1.3,9.6, 13.9,2010-07,COQ
10789, 0.0,15.6, 22.0,2010-08,COQ
10790, 0.2,10.6, 21.1,2010-09,COQ
10791, 0.0,11.2, 25.0,2010-10,COQ
10792, 38.1,7.2, 11.4,2010-11,COQ
10793, 0.1,1.7, 4.1,2010-12,COQ
10794, 0.0,-4.5, 1.1,2011-01,COQ
10795, 0.0,-3.1, 5.0,2011-02,COQ
10796, 4.7,0.1, 2.2,2011-03,COQ
10797, 5.1,5.0, 7.1,2011-04,COQ
10798, 0.4,2.2, 17.0,2011-05,COQ
10799, 11.9,8.4, 15.2,2011-06,COQ
10800, 0.0,9.2, 17.7,2011-07,COQ
10801, 0.0,10.8, 27.0,2011-08,COQ
10802, 0.0,10.7, 17.6,2011-09,COQ
10803, 0.0,8.2, 13.0,2011-10,COQ
10804, 0.0,3.0, 8.8,2011-11,COQ
10805, 0.0,0.3, 3.5,2011-12,COQ
10806, 0.0,1.0, 6.4,2012-01,COQ
10807, 15.2,1.2, 4.8,2012-02,COQ
10808, 0.4,0.0, 4.4,2012-03,COQ
10809, 13.1,1.6, 9.5,2012-04,COQ
10810, 13.5,5.3, 7.4,2012-05,COQ
10811, 19.6,10.3, 15.1,2012-06,COQ
10812, 0.0,12.2, 15.5,2012-07,COQ
10813, 0.0,11.9, 25.7,2012-08,COQ
10814, 0.0,8.7, 24.2,2012-09,COQ
10815, 0.0,10.6, 16.3,2012-10,COQ
10816, 7.2,10.5, 11.5,2012-11,COQ
10817, 51.4,6.3, 7.5,2012-12,COQ
10818, 0.0,-0.1, 2.3,2013-01,COQ
10819, 1.4,2.4, 5.7,2013-02,COQ
10820, 163.8,4.0, 9.7,2013-03,COQ
10821, 0.0,5.4, 19.0,2013-04,COQ
10822, 0.0,1.4, 16.7,2013-05,COQ
10823, 0.0,9.0, 16.2,2013-06,COQ
10824, 2.0,16.4, 33.0,2013-07,COQ
10825, 0.0,16.0, 21.6,2013-08,COQ
10826, 0.0,13.5, 26.5,2013-09,COQ
10827, 29.0,6.8, 8.4,2013-10,COQ
10828, 17.5,8.8, 10.0,2013-11,COQ
10829, 40.0,4.6, 8.9,2013-12,COQ
10830, 0.7,3.6, 5.7,2014-01,COQ
10831, 0.0,-0.7, 1.9,2014-02,COQ
10832, 0.0,-0.3, 4.5,2014-03,COQ
10833, 0.0,1.7, 15.4,2014-04,COQ
10834, 0.1,8.9, 27.7,2014-05,COQ
10835, 1.3,9.5, 25.7,2014-06,COQ
10836, 0.4,12.8, 33.3,2014-07,COQ
10837, 0.0,15.4, 31.4,2014-08,COQ
10838, 0.0,11.4, 18.9,2014-09,COQ
10839, 0.0,8.2, 16.2,2014-10,COQ
10840, 0.0,5.6, 9.9,2014-11,COQ
10841, 0.0,-3.7, 2.0,2014-12,COQ
10842, 0.0,-2.4, 2.6,2015-01,COQ
10843, 15.3,5.2, 6.4,2015-02,COQ
10844, 0.0,0.3, 8.0,2015-03,COQ
10845, 0.4,3.5, 11.5,2015-04,COQ
10846, 0.4,6.3, 17.1,2015-05,COQ
10847, 0.5,13.3, 21.8,2015-06,COQ
10848, 0.0,16.2, 35.6,2015-07,COQ
10849, 0.0,13.5, 34.4,2015-08,COQ
10850, 11.4,11.8, 14.5,2015-09,COQ
10851, 0.0,10.1, 22.3,2015-10,COQ
10852, 43.7,6.0, 9.8,2015-11,COQ
10853, 20.4,3.0, 6.2,2015-12,COQ
10854, 0.0,-1.6, 3.1,2016-01,COQ
10855, 0.3,1.1, 4.2,2016-02,COQ
10856, 19.3,4.7, 8.1,2016-03,COQ
10857, 0.3,6.6, 22.7,2016-04,COQ
10858, 1.2,7.7, 28.1,2016-05,COQ
10859, 19.0,12.8, 21.9,2016-06,COQ
10860, 0.0,12.1, 20.1,2016-07,COQ
10861, 0.0,12.8, 28.9,2016-08,COQ
10862, 34.3,11.8, 15.4,2016-09,COQ
10863, 5.6,8.2, 11.3,2016-10,COQ
10864, 31.9,7.9, 9.3,2016-11,COQ
10865, 5.2,2.6, 5.3,2016-12,COQ
10866, 3.3,-3.6, 0.3,2017-01,COQ
10867, 0.0,-3.9, 4.9,2017-02,COQ
10868, 9.9,0.4, 4.9,2017-03,COQ
10869, 16.4,4.5, 10.4,2017-04,COQ
10870, 8.5,5.7, 10.0,2017-05,COQ
10871, 5.2,11.4, 15.6,2017-06,COQ
10872, 0.0,13.6, 25.5,2017-07,COQ
10873, 0.0,15.5, 32.5,2017-08,COQ
10874, 0.0,13.2, 30.7,2017-09,COQ
10875, 1.3,8.2, 15.7,2017-10,COQ
10876, 0.0,6.8, 11.5,2017-11,COQ
10877, 77.4,1.0, 4.9,2017-12,COQ
10878, 0.0,-0.4, 2.2,2018-01,COQ
10879, 19.8,0.7, 3.3,2018-02,COQ
10880, 2.1,0.2, 5.5,2018-03,COQ
10881, 0.0,1.5, 8.8,2018-04,COQ
10882, 0.0,6.4, 18.5,2018-05,COQ
10883, 0.6,8.3, 13.6,2018-06,COQ
10884, 2.2,12.0, 20.7,2018-07,COQ
10885, 0.0,15.4, 27.3,2018-08,COQ
10886, 0.0,11.4, 22.9,2018-09,COQ
10887, 39.9,12.0, 15.0,2018-10,COQ
10888, 0.0,3.0, 7.3,2018-12,COQ
10889, 0.5,0.2, 2.8,2019-01,COQ
10890, 53.9,4.6, 6.2,2019-02,COQ
10891, 0.0,-1.9, 6.6,2019-03,COQ
10892, 0.0,3.6, 20.5,2019-04,COQ
10893, 0.0,6.1, 19.4,2019-05,COQ
10894, 0.0,12.0, 28.1,2019-07,COQ
10895, 2.0,15.5, 23.6,2019-08,COQ
10896, 0.0,16.1, 26.6,2019-09,COQ
10897, 0.0,1.2, 9.1,2019-11,COQ
10898, 8.0,-2.2, 3.0,2019-12,COQ
10899, 5.0,5.9, 11.0,2020-01,COQ
10900, 21.0,0.3, 10.3,2020-02,COQ
10901, 1.0,0.9, 5.6,2020-03,COQ
10902, 0.0,2.4, 7.3,2020-04,COQ
10903, 6.0,7.6, 16.7,2020-05,COQ
