ONE_DAY_PRECIPITATION,MIN_TEMP,MAX_TEMP,Station,Year,Month
 1.7,7.3, 10.7,SGL,2008,11
 0.1,2.3, 4.2,SGL,2008,12
 0.0,-8.7, -3.0,SGL,2009,01
 2.0,0.2, 4.5,SGL,2009,03
 0.7,-2.8, 4.4,SGL,2009,04
 0.0,0.1, 18.3,SGL,2009,05
 0.0,6.4, 24.7,SGL,2009,06
 0.0,8.1, 24.8,SGL,2009,07
 0.0,17.2, 36.2,SGL,2009,08
 14.4,15.4, 25.4,SGL,2009,09
 0.6,4.3, 12.1,SGL,2009,10
 0.0,0.4, 7.4,SGL,2009,11
 0.5,-5.1, 2.5,SGL,2009,12
 4.3,-2.0, 1.2,SGL,2010,01
 0.0,1.1, 4.8,SGL,2010,02
 0.0,-0.1, 13.5,SGL,2010,03
 0.0,0.4, 9.9,SGL,2010,04
 1.0,4.8, 13.2,SGL,2010,05
 5.4,11.4, 17.4,SGL,2010,06
 2.7,7.9, 19.3,SGL,2010,07
 0.5,15.5, 27.9,SGL,2010,08
 2.2,9.9, 19.0,SGL,2010,09
 0.0,5.5, 18.2,SGL,2010,10
 6.4,0.6, 1.0,SGL,2010,11
 0.5,-1.2, 1.4,SGL,2010,12
 0.0,-11.8, -6.8,SGL,2011,01
 0.7,-17.6, -6.5,SGL,2011,02
 0.0,-10.1, -0.6,SGL,2011,03
 4.9,1.2, 5.2,SGL,2011,04
 0.0,-0.9, 15.8,SGL,2011,05
 0.7,8.0, 15.5,SGL,2011,06
 0.0,22.9, 23.6,SGL,2011,07
 0.0,9.7, 24.2,SGL,2011,08
 0.0,-2.5, -0.1,SGL,2011,12
 0.0,-4.5, -0.1,SGL,2012,01
 6.1,-0.2, 1.9,SGL,2012,02
 3.9,-4.0, 2.4,SGL,2012,03
 2.0,0.1, 4.6,SGL,2012,04
 0.0,4.1, 10.7,SGL,2012,05
 3.3,9.8, 15.0,SGL,2012,06
 0.0,11.7, 29.8,SGL,2012,08
 0.0,10.1, 19.7,SGL,2012,09
 1.1,7.8, 23.3,SGL,2012,10
 2.1,6.7, 8.6,SGL,2012,11
 0.4,3.8, 5.2,SGL,2012,12
 0.0,-5.0, -1.7,SGL,2013,01
 0.3,0.6, 3.0,SGL,2013,02
 0.4,1.2, 3.4,SGL,2013,03
 0.0,-1.5, 12.0,SGL,2013,04
 0.0,-2.0, 13.4,SGL,2013,05
 5.3,6.4, 16.4,SGL,2013,06
 0.0,15.4, 34.5,SGL,2013,07
 8.1,15.1, 26.4,SGL,2013,08
 0.0,10.9, 27.8,SGL,2013,09
 0.6,3.2, 9.7,SGL,2013,10
 3.3,4.4, 6.3,SGL,2013,11
 7.0,0.8, 1.3,SGL,2013,12
 0.0,-0.3, 1.3,SGL,2014,01
 0.0,-15.9, -7.4,SGL,2014,02
 0.0,-6.9, -3.2,SGL,2014,03
 0.0,-3.0, 10.6,SGL,2014,04
 0.0,3.1, 22.1,SGL,2014,05
 0.0,6.6, 25.5,SGL,2014,06
 0.0,10.5, 28.7,SGL,2014,07
 0.0,13.7, 33.9,SGL,2014,08
 0.0,9.2, 18.0,SGL,2014,09
 3.7,5.6, 15.4,SGL,2014,10
 0.4,3.7, 10.0,SGL,2014,11
 0.0,-13.7, -6.3,SGL,2014,12
 0.0,-9.0, -5.3,SGL,2015,01
 11.2,-2.2, -0.6,SGL,2015,02
 1.9,-4.7, 6.0,SGL,2015,03
 0.0,-0.7, 9.4,SGL,2015,04
 3.4,6.9, 18.0,SGL,2015,05
 0.0,12.4, 25.3,SGL,2015,06
 0.0,16.1, 27.9,SGL,2015,07
 0.0,12.6, 31.5,SGL,2015,08
 6.6,11.0, 16.1,SGL,2015,09
 0.0,5.8, 17.2,SGL,2015,10
 8.0,4.0, 8.3,SGL,2015,11
 0.0,0.0, 0.0,SGL,2015,12
 0.0,-14.4, -7.7,SGL,2016,01
 2.0,0.6, 2.2,SGL,2016,02
 7.5,0.3, 1.8,SGL,2016,03
 0.0,0.8, 20.2,SGL,2016,04
 0.0,3.9, 23.6,SGL,2016,05
 0.0,11.0, 20.9,SGL,2016,06
 0.0,12.6, 24.3,SGL,2016,07
 0.0,9.9, 25.5,SGL,2016,08
 1.6,11.6, 20.4,SGL,2016,09
 1.6,8.5, 14.6,SGL,2016,10
 5.9,4.7, 7.3,SGL,2016,11
 1.0,-0.4, 3.6,SGL,2016,12
 0.0,-11.2, -3.6,SGL,2017,01
 0.0,-17.1, -5.1,SGL,2017,02
 2.9,-3.7, 1.9,SGL,2017,03
 15.2,1.6, 6.9,SGL,2017,04
 0.0,4.2, 10.3,SGL,2017,05
 8.0,10.9, 16.4,SGL,2017,06
 0.0,15.1, 28.9,SGL,2017,07
 0.0,14.5, 29.5,SGL,2017,08
 0.0,12.4, 27.8,SGL,2017,09
 0.0,5.4, 12.3,SGL,2017,10
 0.0,1.7, 8.2,SGL,2017,11
 2.3,0.7, 1.8,SGL,2017,12
 0.0,-19.2, -10.1,SGL,2018,01
 3.3,-1.6, 0.2,SGL,2018,02
 0.9,0.0, 5.7,SGL,2018,03
 2.4,-2.1, 3.4,SGL,2018,04
 0.0,2.8, 13.5,SGL,2018,05
 0.0,7.6, 22.0,SGL,2018,06
 9.8,9.6, 17.8,SGL,2018,07
 0.0,17.4, 33.2,SGL,2018,08
 0.0,10.4, 20.3,SGL,2018,09
 4.0,4.9, 9.4,SGL,2018,10
 0.0,0.0, 2.9,SGL,2018,12
 0.0,-3.8, -0.9,SGL,2019,01
 0.0,0.0, 1.0,SGL,2019,02
 0.0,-5.8, 1.0,SGL,2019,03
 0.0,-1.6, 14.2,SGL,2019,04
 0.0,3.5, 11.3,SGL,2019,05
 0.0,9.3, 26.1,SGL,2019,07
 1.0,14.1, 32.0,SGL,2019,08
 0.0,14.6, 24.8,SGL,2019,09
 0.0,-4.2, 4.9,SGL,2019,11
 5.0,-8.8, -2.3,SGL,2019,12
 6.0,-0.5, 0.9,SGL,2020,01
 1.0,-1.3, 9.8,SGL,2020,02
 0.0,-1.3, 6.2,SGL,2020,03
 1.0,-1.5, 3.0,SGL,2020,04
 0.0,2.0, 18.1,SGL,2020,05
 0.0,7.3, 18.8,SGL,2020,06
 5.0,9.9, 15.6,SGL,2020,07
 0.0,17.8, 32.2,SGL,2020,08
 0.0,12.5, 20.4,SGL,2020,09
 0.0,-3.3, 6.4,SGL,2021,11
 0.5,3.0, 6.5,SGL,2021,12
 0.3,-19.6, -11.6,SGL,2022,01
 0.4,-10.7, 0.7,SGL,2022,02
 None,0.7, 4.9,SGL,2022,03
 None,-1.2, 9.2,SGL,2022,04
 None,-0.2, 16.7,SGL,2022,05
 None,6.8, 23.3,SGL,2022,06
 None,11.9, 25.8,SGL,2022,07
 None,15.1, 32.7,SGL,2022,08
 None,14.4, 31.7,SGL,2022,09
 0.0,9.8, 20.3,SGL,2022,10
 None,1.3, 6.9,SGL,2022,11
 None,-11.7, -4.7,SGL,2022,12
 None,-0.3, 2.4,SGL,2023,01
 None,-3.9, 2.4,SGL,2023,03
 None,-0.4, 6.2,SGL,2023,04
 None,5.9, 21.1,SGL,2023,05
 None,8.6, 21.9,SGL,2023,06
 None,13.5, 27.8,SGL,2023,07
 None,11.5, 30.0,SGL,2023,08
 None,12.4, 19.5,SGL,2023,09
 None,6.3, 14.4,SGL,2023,10
 None,-2.3, 6.5,SGL,2023,11
 None,-3.0, -0.2,SGL,2023,12
 6.4,-33.8, -25.9,MOB,2005,01
 0.0,2.8, 7.4,MOB,2005,02
 0.0,-8.1, 10.7,MOB,2005,03
 0.7,-3.2, 10.0,MOB,2005,04
 0.0,-5.8, 8.9,MOB,2005,05
 2.2,11.4, 19.8,MOB,2005,06
 0.2,6.4, 23.1,MOB,2005,07
 4.3,9.0, 16.6,MOB,2005,08
 0.1,1.2, 17.5,MOB,2005,09
 0.0,-2.5, 11.0,MOB,2005,10
 0.2,-5.5, 3.8,MOB,2005,11
 0.0,-13.1, -11.4,MOB,2005,12
 0.0,-13.1, -6.2,MOB,2006,01
 0.0,-15.5, -6.1,MOB,2006,02
 0.7,-15.0, -7.5,MOB,2006,03
 0.0,-5.4, 9.7,MOB,2006,04
 0.0,-0.7, 10.2,MOB,2006,05
 0.0,7.6, 23.1,MOB,2006,06
 0.0,7.1, 27.5,MOB,2006,07
 2.5,5.2, 21.7,MOB,2006,08
 0.0,6.9, 24.1,MOB,2006,09
 0.7,-3.7, 12.1,MOB,2006,10
 0.7,-11.9, -4.9,MOB,2006,11
 1.1,-29.2, -20.5,MOB,2006,12
 0.0,-2.0, 5.1,MOB,2007,01
 0.0,-11.8, -0.9,MOB,2007,02
 0.0,-23.9, -14.3,MOB,2007,03
 0.0,-12.1, -6.7,MOB,2007,04
 0.0,-3.8, 14.0,MOB,2007,05
 0.0,5.0, 25.8,MOB,2007,06
 0.7,8.2, 21.2,MOB,2007,07
 0.0,5.3, 24.7,MOB,2007,08
 0.0,2.7, 19.4,MOB,2007,09
 0.0,-1.1, 12.5,MOB,2007,10
 None,-3.3, 7.3,MOB,2007,11
 0.2,-26.2, -15.0,MOB,2007,12
 None,-27.8, -14.4,MOB,2008,01
 0.0,-37.1, -23.7,MOB,2008,02
 5.1,-23.9, -10.4,MOB,2008,03
 0.0,-10.4, 16.2,MOB,2008,04
 3.7,-0.9, 14.2,MOB,2008,05
 0.0,3.9, 23.4,MOB,2008,06
 0.0,7.7, 27.4,MOB,2008,07
 7.3,5.2, 14.3,MOB,2008,08
 0.0,-1.5, 16.3,MOB,2008,09
 0.0,1.7, 26.3,MOB,2008,10
 0.0,-2.6, 5.2,MOB,2008,11
 10.3,-2.3, 8.4,MOB,2008,12
 6.1,-45.0, -15.4,MOB,2009,01
 0.0,-12.0, -0.2,MOB,2009,02
 0.0,-23.6, -5.4,MOB,2009,03
 0.0,-13.9, 4.1,MOB,2009,04
 0.0,-2.7, 20.3,MOB,2009,05
 1.0,4.1, 16.2,MOB,2009,06
 1.5,6.0, 16.3,MOB,2009,07
 0.0,15.5, 29.2,MOB,2009,08
 0.0,7.9, 24.3,MOB,2009,09
 0.0,25.6, 21.4,MOB,2009,10
 0.0,-6.2, -1.1,MOB,2009,11
 0.0,10.5, 18.3,MOB,2009,12
 0.1,-25.3, -17.6,MOB,2010,01
 0.0,-1.3, 4.4,MOB,2010,02
 0.0,0.8, 3.8,MOB,2010,03
 0.0,-0.2, -3.8,MOB,2010,04
 0.0,1.7, 13.1,MOB,2010,05
 0.0,0.0, 20.6,MOB,2010,06
 0.0,5.0, 18.9,MOB,2010,07
 2.0,9.5, 16.1,MOB,2010,08
 1.9,7.9, 17.5,MOB,2010,09
 0.0,-2.2, 18.8,MOB,2010,10
 0.0,-1.7, 9.1,MOB,2010,11
 0.3,-14.0, -8.9,MOB,2010,12
 0.0,-21.1, -3.1,MOB,2011,01
 0.0,-26.3, 1.7,MOB,2011,02
 0.0,-39.1, -19.2,MOB,2011,03
 0.0,-7.4, 9.9,MOB,2011,04
 0.0,-2.4, 14.9,MOB,2011,05
 0.0,1.7, 22.7,MOB,2011,06
 0.0,7.3, 18.1,MOB,2011,07
 0.0,9.0, 20.1,MOB,2011,08
 0.1,-0.1, 4.5,MOB,2011,12
 0.0,-21.1, -10.8,MOB,2012,01
 0.0,-10.7, 1.9,MOB,2012,02
 0.0,-19.0, -6.3,MOB,2012,03
 0.0,-5.8, 6.7,MOB,2012,04
 8.0,-0.2, 14.4,MOB,2012,05
 0.7,1.7, 20.3,MOB,2012,06
 0.0,8.0, 21.0,MOB,2012,08
 0.0,1.1, 19.2,MOB,2012,09
 25.1,3.5, 15.3,MOB,2012,10
 0.0,-14.0, -7.1,MOB,2012,11
 7.1,-20.4, -18.7,MOB,2012,12
 0.0,-11.6, -3.9,MOB,2013,01
 0.0,-19.0, 4.0,MOB,2013,02
 0.0,-4.7, 6.2,MOB,2013,03
 0.0,-4.1, 11.3,MOB,2013,04
 0.0,-6.4, 7.9,MOB,2013,05
 0.0,5.5, 20.9,MOB,2013,06
 0.5,10.3, 30.7,MOB,2013,07
 0.0,13.5, 26.8,MOB,2013,08
 0.0,7.9, 24.5,MOB,2013,09
 15.5,3.7, 7.2,MOB,2013,10
 0.0,-2.7, 8.8,MOB,2013,11
 11.0,-17.5, -10.4,MOB,2013,12
 0.0,-27.4, -14.2,MOB,2014,01
 1.0,-18.5, -5.1,MOB,2014,02
 0.0,-37.3, -19.2,MOB,2014,03
 0.0,-19.5, 3.3,MOB,2014,04
 0.0,4.4, 17.2,MOB,2014,05
 0.0,7.4, 23.2,MOB,2014,06
 0.0,8.1, 26.2,MOB,2014,07
 0.0,8.8, 25.3,MOB,2014,08
 1.1,5.7, 18.1,MOB,2014,09
 0.0,0.5, 8.4,MOB,2014,10
 1.0,-6.1, 1.8,MOB,2014,11
 0.6,-23.6, -11.2,MOB,2014,12
 6.2,-11.4, -0.4,MOB,2015,01
 0.0,-23.6, -13.0,MOB,2015,02
 0.0,-12.7, 6.7,MOB,2015,03
 1.0,-1.2, 7.1,MOB,2015,04
 0.0,1.0, 15.2,MOB,2015,05
 1.0,4.3, 13.1,MOB,2015,06
 0.0,14.4, 28.5,MOB,2015,07
 0.0,8.9, 24.4,MOB,2015,08
 0.0,0.9, 16.9,MOB,2015,09
 0.0,4.8, 21.4,MOB,2015,10
 0.0,-2.7, 0.8,MOB,2015,11
 0.0,-13.4, -2.4,MOB,2015,12
 0.0,-13.6, -0.6,MOB,2016,01
 0.0,-12.5, 0.8,MOB,2016,02
 0.0,-11.4, 4.6,MOB,2016,03
 0.0,-2.4, 22.2,MOB,2016,04
 0.0,6.3, 24.4,MOB,2016,05
 0.0,8.4, 21.0,MOB,2016,06
 0.0,9.3, 20.4,MOB,2016,07
 0.0,9.2, 25.4,MOB,2016,08
 5.0,8.1, 12.1,MOB,2016,09
 24.0,0.0, 1.6,MOB,2016,10
 7.4,-6.5, -3.8,MOB,2016,11
 0.0,-12.2, -4.6,MOB,2016,12
 0.6,-20.9, -10.7,MOB,2017,01
 0.0,-19.4, -8.7,MOB,2017,02
 0.9,-19.3, -12.2,MOB,2017,03
 0.0,-1.7, 12.9,MOB,2017,04
 0.0,-1.6, 12.8,MOB,2017,05
 0.0,9.9, 24.1,MOB,2017,06
 0.0,10.8, 25.9,MOB,2017,07
 0.0,7.5, 20.5,MOB,2017,08
 0.0,8.9, 20.5,MOB,2017,09
 0.0,-2.4, 7.9,MOB,2017,10
 4.0,-8.4, 0.7,MOB,2017,11
 0.0,-9.1, -0.1,MOB,2017,12
 0.0,-36.6, -1.0,MOB,2018,01
 2.1,-21.3, -19.1,MOB,2018,02
 14.0,-13.3, -3.8,MOB,2018,03
 0.0,-25.0, 0.0,MOB,2018,04
 0.0,1.8, 16.7,MOB,2018,05
 0.0,1.3, 17.5,MOB,2018,06
 19.0,10.4, 13.4,MOB,2018,07
 0.0,14.5, 24.9,MOB,2018,08
 0.0,3.2, 15.2,MOB,2018,09
 0.6,-6.6, 1.3,MOB,2018,10
 3.4,-2.2, -0.9,MOB,2018,11
 0.5,-7.3, -1.3,MOB,2018,12
 0.2,-6.0, 4.1,MOB,2019,01
 10.1,-24.6, -18.0,MOB,2019,02
 0.0,-30.2, -14.7,MOB,2019,03
 0.0,-5.0, 11.0,MOB,2019,04
 1.0,-1.6, 6.5,MOB,2019,05
 6.4,8.7, 17.6,MOB,2019,07
 0.0,8.4, 20.2,MOB,2019,08
 0.0,3.9, 19.3,MOB,2019,09
 0.0,2.2, 17.4,MOB,2019,10
 0.8,-4.7, 2.5,MOB,2019,11
 0.0,-13.2, -0.1,MOB,2019,12
 0.0,-11.6, 1.5,MOB,2020,01
 1.7,-11.7, -0.2,MOB,2020,02
 0.0,-15.0, 1.8,MOB,2020,03
 0.0,-24.9, -6.0,MOB,2020,04
 0.0,-0.9, 16.8,MOB,2020,05
 0.0,4.8, 19.2,MOB,2020,06
 48.3,11.6, 14.5,MOB,2020,07
 1.5,16.6, 27.5,MOB,2020,08
 0.0,8.6, 18.3,MOB,2020,09
 0.0,2.7, 21.5,MOB,2020,10
 0.2,3.4, 12.5,MOB,2020,11
 0.0,-6.8, 4.0,MOB,2020,12
 12.2,-12.2, -5.7,MOB,2021,01
 1.0,-17.3, -10.9,MOB,2021,02
 1.3,-3.0, 4.9,MOB,2021,03
 0.0,-3.6, 8.0,MOB,2021,04
 0.2,1.9, 15.8,MOB,2021,05
 0.1,12.2, 25.0,MOB,2021,06
 0.0,17.5, 22.8,MOB,2021,07
 0.1,15.6, 24.8,MOB,2021,08
 0.0,6.0, 17.9,MOB,2021,09
 0.0,2.8, 12.5,MOB,2021,10
 0.0,-12.3, 0.2,MOB,2021,11
 0.0,-4.3, 5.3,MOB,2021,12
 0.0,-25.2, -12.3,MOB,2022,01
 0.0,-30.6, -18.2,MOB,2022,02
 4.6,-8.2, -5.6,MOB,2022,03
 0.0,-6.3, 7.6,MOB,2022,04
 0.0,-1.7, 10.9,MOB,2022,05
 0.0,3.3, 23.6,MOB,2022,06
 5.4,9.1, 18.0,MOB,2022,07
 4.2,11.6, 25.1,MOB,2022,08
 0.0,6.8, 23.1,MOB,2022,09
 0.0,6.9, 24.7,MOB,2022,10
 0.0,-10.3, -2.7,MOB,2022,11
 0.0,-35.5, -24.1,MOB,2022,12
 0.0,-23.2, -2.4,MOB,2023,01
 0.0,-23.0, -0.9,MOB,2023,03
 0.5,-3.3, 9.3,MOB,2023,04
 0.0,7.3, 22.7,MOB,2023,05
 0.0,0.1, 20.8,MOB,2023,06
 0.2,8.7, 20.6,MOB,2023,07
 1.0,10.6, 20.9,MOB,2023,08
 0.0,4.3, 26.6,MOB,2023,09
 0.0,-1.3, 14.2,MOB,2023,10
 0.0,-4.4, 3.6,MOB,2023,11
 0.0,-18.7, -10.2,MOB,2023,12
 0.9,-17.0, -8.3,MTR,2005,01
 4.8,-4.9, -1.9,MTR,2005,02
 0.0,-3.2, 0.7,MTR,2005,03
 14.1,-6.5, -1.1,MTR,2005,04
 0.0,-4.4, 11.3,MTR,2005,05
 12.0,1.9, 5.3,MTR,2005,06
 0.0,4.7, 12.0,MTR,2005,07
 0.2,7.0, 15.7,MTR,2005,08
 0.0,4.8, 13.3,MTR,2005,09
 5.7,-1.4, 0.4,MTR,2005,10
 3.0,-4.0, -1.4,MTR,2005,11
 4.0,-18.6, -10.5,MTR,2005,12
 1.9,-5.2, -0.8,MTR,2006,01
 0.0,-7.7, -4.7,MTR,2006,02
 1.0,-11.7, -2.1,MTR,2006,03
 0.0,-4.6, 4.6,MTR,2006,04
 6.0,-3.9, -1.4,MTR,2006,05
 5.0,3.7, 16.8,MTR,2006,06
 0.0,8.8, 21.6,MTR,2006,07
 None,3.0, 12.2,MTR,2006,08
 0.0,0.6, 15.5,MTR,2006,09
 3.0,-2.3, 6.3,MTR,2006,10
 0.0,-16.6, -7.3,MTR,2006,11
 4.0,-13.1, -1.0,MTR,2006,12
 31.1,-7.9, -6.1,MTR,2007,01
 0.0,-14.4, -7.5,MTR,2007,02
 0.2,-14.1, -3.5,MTR,2007,03
 2.2,-11.0, -4.2,MTR,2007,04
 1.8,-1.3, 2.9,MTR,2007,05
 0.0,4.3, 21.2,MTR,2007,06
 0.0,2.3, 15.8,MTR,2007,07
 0.0,4.0, 21.3,MTR,2007,08
 1.0,4.4, 13.1,MTR,2007,09
 24.8,-1.4, 0.3,MTR,2007,10
 3.0,-11.2, -4.0,MTR,2007,11
 4.2,-21.7, -13.7,MTR,2007,12
 7.5,-13.7, -11.1,MTR,2008,01
 5.2,-8.1, -2.2,MTR,2008,03
 0.0,-14.1, -3.9,MTR,2008,04
 6.0,-6.1, 4.0,MTR,2008,05
 12.6,2.0, 13.8,MTR,2008,06
 0.0,7.9, 21.5,MTR,2008,07
 4.2,2.8, 10.0,MTR,2008,08
 0.0,0.1, 9.1,MTR,2008,09
 0.0,7.9, 19.9,MTR,2008,10
 1.0,0.0, 5.5,MTR,2008,11
 6.0,-2.6, 0.2,MTR,2008,12
 4.8,-10.3, -5.1,MTR,2009,01
 5.8,-13.5, -7.7,MTR,2009,02
 7.2,-6.5, -1.0,MTR,2009,03
 2.0,-14.5, -5.4,MTR,2009,04
 0.0,-6.0, 9.1,MTR,2009,05
 0.0,0.1, 14.4,MTR,2009,06
 0.0,-0.1, 14.1,MTR,2009,07
 0.0,10.0, 23.7,MTR,2009,08
 9.8,9.7, 22.8,MTR,2009,09
 1.0,-3.5, 0.2,MTR,2009,10
 11.2,-8.6, -1.8,MTR,2009,11
 0.0,-18.0, -3.2,MTR,2009,12
 25.5,4.5, 2.2,MTR,2010,01
 2.8,-5.1, -3.1,MTR,2010,02
 0.0,-6.0, 3.4,MTR,2010,03
 1.9,-7.2, 0.4,MTR,2010,04
 4.0,-3.8, 3.3,MTR,2010,05
 10.9,2.3, 8.4,MTR,2010,06
 1.0,-0.6, 7.9,MTR,2010,07
 1.2,7.9, 9.6,MTR,2010,08
 9.0,0.1, 6.9,MTR,2010,09
 0.0,5.6, 16.6,MTR,2010,10
 17.1,-2.3, 1.0,MTR,2010,11
 4.7,4.0, 3.0,MTR,2010,12
 1.9,-25.0, -14.5,MTR,2011,01
 2.8,-13.5, -5.9,MTR,2011,03
 13.2,-0.5, 5.6,MTR,2011,04
 0.0,-5.1, 6.9,MTR,2011,05
 0.0,0.1, 9.3,MTR,2011,06
 2.0,13.9, 14.6,MTR,2011,07
 0.1,3.2, 15.8,MTR,2011,08
 4.9,-11.1, -2.5,MTR,2011,12
 4.2,-4.0, -0.5,MTR,2012,02
 0.0,5.9, 15.4,MTR,2012,03
 6.6,-1.1, 5.6,MTR,2012,04
 3.1,0.0, 9.1,MTR,2012,05
 9.0,-5.4, 0.4,MTR,2012,06
 1.0,6.5, 26.0,MTR,2012,08
 6.0,-4.3, -0.4,MTR,2012,09
 9.0,2.4, 11.2,MTR,2012,10
 6.8,0.1, 3.4,MTR,2012,11
 18.3,-3.1, -0.8,MTR,2012,12
 0.0,-15.5, -9.4,MTR,2013,01
 2.0,-4.4, -0.8,MTR,2013,02
 48.8,-3.9, 1.0,MTR,2013,03
 0.0,-3.6, 13.4,MTR,2013,04
 0.0,-10.3, 5.4,MTR,2013,05
 8.1,-0.8, 7.2,MTR,2013,06
 0.0,8.7, 26.0,MTR,2013,07
 0.0,9.0, 19.8,MTR,2013,08
 0.0,5.5, 22.0,MTR,2013,09
 4.0,-2.6, 0.5,MTR,2013,10
 8.0,-2.3, 0.0,MTR,2013,11
 23.9,-5.9, -2.8,MTR,2013,12
 1.0,-5.9, -0.3,MTR,2014,01
 0.0,-23.7, -8.5,MTR,2014,02
 0.0,-21.9, -10.2,MTR,2014,03
 1.1,-12.2, 8.0,MTR,2014,04
 0.0,1.2, 14.9,MTR,2014,05
 0.0,2.2, 14.5,MTR,2014,06
 0.0,3.3, 20.7,MTR,2014,07
 0.0,10.1, 25.6,MTR,2014,08
 5.0,3.2, 7.4,MTR,2014,09
 3.0,-1.8, 3.1,MTR,2014,10
 0.0,-2.9, 1.0,MTR,2014,11
 1.2,-19.9, -13.1,MTR,2014,12
 4.3,-12.5, -5.3,MTR,2015,01
 12.0,-12.1, -6.4,MTR,2015,02
 1.9,-13.3, -2.9,MTR,2015,03
 3.0,-8.8, -1.7,MTR,2015,04
 13.9,-2.2, 3.2,MTR,2015,05
 0.0,2.9, 18.1,MTR,2015,06
 0.0,7.5, 19.5,MTR,2015,07
 0.0,9.6, 22.2,MTR,2015,08
 18.3,3.9, 6.3,MTR,2015,09
 0.0,1.1, 19.5,MTR,2015,10
 4.2,-4.2, -1.0,MTR,2015,11
 1.0,-10.2, -5.1,MTR,2015,12
 0.0,-13.1, -2.8,MTR,2016,01
 0.0,-11.8, -3.7,MTR,2016,02
 13.6,-8.9, -2.8,MTR,2016,03
 0.0,-0.6, 11.9,MTR,2016,04
 0.0,-0.5, 14.2,MTR,2016,05
 3.0,4.0, 12.8,MTR,2016,06
 0.9,7.7, 16.1,MTR,2016,07
 0.0,4.3, 16.7,MTR,2016,08
 10.0,4.2, 11.5,MTR,2016,09
 11.0,-1.1, 6.9,MTR,2016,10
 14.6,-2.6, -0.9,MTR,2016,11
 4.0,-6.7, -4.3,MTR,2016,12
 0.0,-20.7, -10.9,MTR,2017,01
 0.0,-19.0, -8.7,MTR,2017,02
 8.0,-11.5, -3.1,MTR,2017,03
 33.0,-2.7, 2.8,MTR,2017,04
 5.0,-2.6, 3.1,MTR,2017,05
 9.0,3.1, 10.6,MTR,2017,06
 0.0,8.5, 20.9,MTR,2017,07
 0.0,10.3, 20.4,MTR,2017,08
 0.0,7.1, 18.5,MTR,2017,09
 0.7,-1.1, 2.6,MTR,2017,10
 7.0,-7.3, -2.1,MTR,2017,11
 17.0,-6.0, -4.4,MTR,2017,12
 0.0,-17.9, -5.8,MTR,2018,01
 6.9,-10.4, -4.6,MTR,2018,02
 1.0,-8.0, 1.0,MTR,2018,03
 12.0,-10.1, -3.2,MTR,2018,04
 4.0,-0.6, 7.4,MTR,2018,05
 0.0,1.8, 9.7,MTR,2018,06
 21.0,2.3, 6.6,MTR,2018,07
 1.0,10.7, 21.7,MTR,2018,08
 0.0,1.8, 9.5,MTR,2018,09
 30.0,-1.7, 1.6,MTR,2018,10
 32.3,-2.2, 0.8,MTR,2018,11
 1.0,-10.1, -2.0,MTR,2018,12
 0.0,-12.1, -7.6,MTR,2019,01
 48.0,-5.4, -1.9,MTR,2019,02
 0.0,-18.4, -9.0,MTR,2019,03
 0.0,-5.1, 5.5,MTR,2019,04
 16.2,-4.1, 2.1,MTR,2019,05
 0.0,5.6, 15.7,MTR,2019,07
 0.0,8.9, 20.5,MTR,2019,08
 0.5,7.9, 16.2,MTR,2019,09
 0.4,-5.3, 3.7,MTR,2019,10
 0.0,-10.8, -2.7,MTR,2019,11
 4.4,-15.3, -7.9,MTR,2019,12
 1.1,-6.3, 0.3,MTR,2020,01
 25.5,-11.8, 0.7,MTR,2020,02
 1.6,-9.1, -5.6,MTR,2020,03
 2.0,-15.4, -8.1,MTR,2020,04
 0.0,-1.7, 8.9,MTR,2020,05
 3.2,0.4, 8.6,MTR,2020,06
 35.2,2.4, 4.6,MTR,2020,07
 2.4,13.6, 25.8,MTR,2020,08
 2.8,5.1, 11.5,MTR,2020,09
 1.2,6.9, 15.2,MTR,2020,10
 0.0,-5.1, 4.2,MTR,2020,11
 0.0,-12.0, -3.2,MTR,2020,12
 9.5,-5.5, -3.1,MTR,2021,01
 27.0,-2.9, 0.1,MTR,2021,02
 1.0,-5.5, -0.4,MTR,2021,03
 1.0,-4.3, 2.3,MTR,2021,04
 1.4,-3.7, 3.3,MTR,2021,05
 0.0,6.0, 18.9,MTR,2021,06
 1.5,11.8, 28.4,MTR,2021,07
 2.3,12.2, 24.0,MTR,2021,08
 2.7,0.8, 6.5,MTR,2021,09
 0.0,-0.6, 6.8,MTR,2021,10
 0.4,-9.6, 2.6,MTR,2021,11
 16.8,0.8, 3.0,MTR,2021,12
 1.1,-25.4, -18.3,MTR,2022,01
 3.1,-17.9, -4.5,MTR,2022,02
 4.3,-3.0, 1.8,MTR,2022,03
 3.2,-6.2, 0.2,MTR,2022,04
 0.2,-3.4, 7.7,MTR,2022,05
 0.5,1.6, 13.9,MTR,2022,06
 0.4,4.9, 17.8,MTR,2022,07
 5.2,9.2, 21.5,MTR,2022,08
 0.1,11.7, 19.8,MTR,2022,09
 0.0,5.8, 17.8,MTR,2022,10
 0.3,-6.2, -2.6,MTR,2022,11
 0.1,-20.3, -13.0,MTR,2022,12
 0.0,-10.9, -1.0,MTR,2023,01
 3.6,-12.8, -8.0,MTR,2023,03
 2.2,-7.2, -2.5,MTR,2023,04
 4.4,4.9, 16.7,MTR,2023,05
 0.1,3.3, 16.7,MTR,2023,06
